anno,dt_ince,comune,sup_tot_ha,geom
2023,27/09/2023,2023/CA/15226,2.0078,POINT(8.999876928526621 39.18713609959355)
2023,28/09/2023,2023/CA/15245,5.0637,POINT(8.852584028986046 39.27227911269216)
2023,03/10/2023,2023/SS/2820,0.7727,POINT(8.72350931127277 40.664947945962936)
2023,11/10/2023,2023/CA/15466,4.7199,POINT(8.926454561826008 39.33493888685181)
2023,14/11/2023,2023/NU/1814,0.3896,POINT(9.68525304673988 40.425326287441436)
2023,25/05/2023,2023/CA/13931,1.3609,POINT(9.072823450497623 39.29779469318694)
2023,30/10/2023,2023/SS/2875,3.5367,POINT(8.719302655202284 40.69688121349754)
2023,18/07/2023,2023/CA/14301,0.8111,POINT(9.00852045866169 39.30190368207802)
2023,13/07/2023,2023/CA/14237,8.9482,POINT(8.892491892821548 39.355878023133634)
2023,30/08/2023,2023/CA/14891,5.0060,POINT(8.997896340712938 39.404479963017415)
2023,29/10/2023,2023/CA/15682,2.1640,POINT(9.28047695834299 39.682605862328366)
2023,02/11/2023,2023/CA/15723,4.7401,POINT(8.987472075828553 39.15918924724354)
2023,18/10/2023,2023/SS/2852,46.7477,POINT(8.673617019483013 40.61485289893197)
2023,20/10/2023,2023/CA/15637,0.1456,POINT(8.726997850691395 39.48793645023773)
2023,18/10/2023,2023/CA/15622,11.6798,POINT(9.05464726473011 39.60544638820328)
2023,06/11/2023,2023/LA/0976,1.6601,POINT(9.669100128376042 39.92117030918522)
2023,26/05/2023,2023/CA/13932,7.5507,POINT(9.091681010226887 39.44321450059895)
2023,17/11/2023,2023/NU/1816,0.7600,POINT(9.625754950768497 40.508126357611765)
2023,17/11/2023,2023/NU/1817,2.1350,POINT(9.722784211449572 40.489837826675284)
2023,13/07/2023,2023/CA/14240,0.2599,POINT(8.798171785547984 39.34828509655659)
2023,05/09/2023,2023/CA/14969,2.6566,POINT(9.018019456224716 39.634923477447465)
2023,06/08/2023,2023/CA/14622,21.2019,POINT(8.995334823135359 39.35514480366144)
2023,05/08/2023,2023/CA/14604,103.0512,POINT(9.565746152296464 39.34552636598888)
2023,25/09/2023,2023/CA/15183,3.1286,POINT(9.033273115719677 39.640413995223156)
2023,03/10/2023,2023/CA/15323,36.6386,POINT(9.000332162027677 39.622299661646906)
2023,25/09/2023,2023/CA/15195,2.9242,POINT(8.956889467248853 39.67539053129157)
2023,13/10/2023,2023/CA/15501,19.4613,POINT(9.019374952831425 39.68511493536406)
2023,14/10/2023,2023/CA/15544,0.8111,POINT(8.936962590511595 39.62665219001648)
2023,06/08/2023,2023/CA/14631,298.2101,POINT(9.070460554841945 39.377328516817805)
2023,21/07/2023,2023/CA/14358,17.3649,POINT(9.236976575307487 39.715107110963636)
2023,27/07/2023,2023/LA/0885,52.1726,POINT(9.58090883462203 39.97479850352253)
2023,31/07/2023,2023/CA/14512,44.0633,POINT(9.059969756787885 39.318720162755206)
2023,05/10/2023,2023/CA/15356,2.2845,POINT(9.041465259682841 39.643753561416524)
2023,09/10/2023,2023/CA/15421,3.0537,POINT(8.964242399981401 39.60336460674906)
2023,02/11/2023,2023/NU/1810,1.3409,POINT(9.668310576999705 40.582119632265844)
2023,26/09/2023,2023/CA/15535,4.0973,POINT(8.905456317420848 39.73208483757064)
2023,18/09/2023,2023/CA/15098,11.6893,POINT(9.350311198857327 39.348563711618596)
2023,26/07/2023,2023/LA/0883,14.9598,POINT(9.541683383123946 39.81915738564263)
2023,05/08/2023,2023/LA/0904,58.1998,POINT(9.512346809447187 39.851962674535706)
2023,16/11/2023,2023/LA/0978,1.9945,POINT(9.582661417842436 39.749589139747044)
2023,03/10/2023,2023/NU/1767,2.3099,POINT(8.814448138961259 40.269042975741165)
2023,15/11/2023,2023/LA/0977,3.5743,POINT(9.563016498745501 39.814671635391896)
2023,28/05/2023,2023/CA/13935,4.4654,POINT(9.158259086840895 39.38565547165142)
2023,14/10/2023,2023/CA/15556,6.3141,POINT(8.965197220041174 39.64331587003887)
2023,01/08/2023,2023/CA/14545,7.8441,POINT(8.909493218893369 39.39648890525917)
2023,07/08/2023,2023/CA/14649,1.8267,POINT(9.163541879034872 39.399541341575556)
2023,18/09/2023,2023/CA/15091,0.6116,POINT(9.020960729616593 39.38564969951667)
2023,03/10/2023,2023/CA/15322,0.9602,POINT(9.18067111862202 39.40920184298934)
2023,04/10/2023,2023/CA/15335,9.2713,POINT(9.038473984519237 39.44835839954578)
2023,12/10/2023,2023/CA/15499,55.6430,POINT(9.03488125905354 39.42666005196375)
2023,04/08/2023,2023/CA/14584,1.8176,POINT(9.084005799266576 39.30119928198019)
2023,23/09/2023,2023/CA/15138,3.7179,POINT(9.11518657882617 39.32299142096116)
2023,11/06/2023,2023/CA/13958,4.3634,POINT(8.98948815134597 39.45921748616287)
2023,13/10/2023,2023/CA/15521,1.7513,POINT(8.939339308169016 39.67169340770565)
2023,27/05/2023,2023/CA/13933,4.9146,POINT(9.003334120622458 39.17234259516395)
2023,20/10/2023,2023/CA/15646,2.5867,POINT(9.044843003053783 39.66513205208994)
2023,06/08/2023,2023/IG/1262,353.9488,POINT(8.474833051116875 39.13085669047346)
2023,17/06/2023,2023/CA/13990,1.7281,POINT(8.983698181349059 39.15441215172514)
2023,23/06/2023,2023/CA/14044,2.9701,POINT(8.953268003531978 39.231550282903754)
2023,11/06/2023,2023/CA/13961,1.1545,POINT(9.028690175540751 39.380631890522785)
2023,06/08/2023,2023/IG/1263,141.8021,POINT(8.484789942514107 39.11246023989583)
2023,25/03/2023,2023/LA/0867,0.2861,POINT(9.53339719173786 39.81735420707905)
2023,06/08/2023,2023/LA/0909,29.7549,POINT(9.632137293463309 39.961988333001955)
2023,13/06/2023,2023/CA/13972,1.3288,POINT(9.004149671879073 39.40939147895466)
2023,10/10/2023,2023/NU/1785,13.9618,POINT(8.7474930632319 40.24711497290469)
2023,30/10/2023,2023/NU/1812,2.1734,POINT(9.598478819143978 40.41606491988639)
2023,03/12/2023,2023/NU/1825,0.3914,POINT(9.530889087783764 40.22318617623606)
2023,27/03/2023,2023/CA/13886,3.0898,POINT(9.619951578150943 39.42832438314532)
2023,29/11/2023,2023/LA/0988,2.0469,POINT(9.632788819914285 39.850532205255796)
2023,29/11/2023,2023/LA/0989,2.0131,POINT(9.620717439589487 39.98541506449579)
2023,25/06/2023,2023/CA/14064,4.3223,POINT(9.027587503181037 39.299121853676624)
2023,21/06/2023,2023/OR/2722,2.1052,POINT(8.525760086234627 39.90653350606469)
2023,04/07/2023,2023/OR/2741,1.7811,POINT(8.654847291216427 39.875416729362975)
2023,27/06/2023,2023/CA/14075,3.0192,POINT(8.962537343189576 39.32585073652011)
2023,21/06/2023,2023/OR/2790,0.8020,POINT(8.771174959091367 39.69219249325246)
2023,26/07/2023,2023/OR/2793,0.7361,POINT(8.58784695810846 39.95233400040636)
2023,05/08/2023,2023/OR/2817,0.6407,POINT(8.640614024329398 39.94469442122708)
2023,18/10/2023,2023/OR/3002,0.5004,POINT(8.736699734391182 39.96401802926037)
2023,12/08/2023,2023/TE/0941,5.1884,POINT(9.438541261737736 40.85239775391098)
2023,17/08/2023,2023/TE/0943,0.2863,POINT(9.475001247583835 40.88234956989847)
2023,02/11/2023,2023/TE/0994,0.8023,POINT(9.406861338374645 41.05805753317257)
2023,02/08/2023,2023/CA/14550,1.6999,POINT(8.924675738680538 39.33810754123435)
2023,28/06/2023,2023/CA/14087,4.4882,POINT(9.02201637511385 39.2940059740946)
2023,19/06/2023,2023/CA/14006,11.8048,POINT(8.94366400031921 39.3207381688283)
2023,27/06/2023,2023/CA/14082,2.1918,POINT(8.953551811891096 39.321755569310795)
2023,25/06/2023,2023/TE/0886,2.9374,POINT(9.165908800698151 40.91181119137577)
2023,18/08/2023,2023/LA/0920,9.6008,POINT(9.626006429920364 39.853899598857964)
2023,18/11/2023,2023/NU/1818,0.7355,POINT(9.662872864675608 40.62877120655548)
2023,18/06/2023,2023/CA/13995,3.4692,POINT(8.947634264602524 39.30733133173629)
2023,21/06/2023,2023/CA/14033,31.1801,POINT(9.065054435718952 39.67665701232372)
2023,21/06/2023,2023/CA/14034,0.7115,POINT(8.941339417806095 39.28839105618617)
2023,19/08/2023,2023/CA/14791,0.4354,POINT(9.001330773380545 39.303925962347634)
2023,23/08/2023,2023/CA/14832,0.4840,POINT(8.947981242923438 39.28036049223656)
2023,24/08/2023,2023/CA/14834,2.1816,POINT(8.92228988672319 39.32537394393652)
2023,02/09/2023,2023/CA/14929,0.6169,POINT(9.052854265511908 39.296355644879355)
2023,10/09/2023,2023/CA/15036,0.9667,POINT(9.046591342392766 39.28701164170723)
2023,24/09/2023,2023/CA/15162,2.0575,POINT(8.864237911692136 39.35339034821113)
2023,25/09/2023,2023/CA/15196,0.6128,POINT(8.93191316951371 39.335429909795565)
2023,27/09/2023,2023/CA/15229,0.7748,POINT(8.88981479914654 39.348667157430846)
2023,29/09/2023,2023/CA/15260,0.1755,POINT(9.015603850116896 39.28941735514837)
2023,02/10/2023,2023/CA/15303,2.3748,POINT(9.036940693235609 39.316865564333796)
2023,17/07/2023,2023/TE/0897,0.4260,POINT(8.896294499971894 40.80505218768085)
2023,17/11/2023,2023/LA/0983,26.5972,POINT(9.589451409949104 39.96005841615347)
2023,15/11/2023,2023/NU/1815,13.8098,POINT(9.695317724218997 40.55809611185188)
2023,01/12/2023,2023/NU/1823,17.3651,POINT(9.736793793776881 40.638779574134254)
2023,09/10/2023,2023/CA/15415,2.9443,POINT(8.88850252601856 39.327342000249345)
2023,15/07/2023,2023/CA/14258,13.7429,POINT(9.107505506064179 39.3468639196239)
2023,12/05/2023,2023/CA/13908,6.0708,POINT(9.276211091407722 39.270313358825724)
2023,26/05/2023,2023/CA/13929,2.3304,POINT(9.154121233448047 39.32672848442011)
2023,10/06/2023,2023/CA/13956,2.7228,POINT(9.321213765269011 39.24065608149393)
2023,23/06/2023,2023/CA/14045,17.4259,POINT(9.153515054095113 39.35134991686453)
2023,02/07/2023,2023/CA/14125,5.9214,POINT(9.180075825259832 39.30253685454318)
2023,26/07/2023,2023/CA/14441,0.3169,POINT(9.238872634768578 39.2615457037914)
2023,16/08/2023,2023/CA/14755,0.4198,POINT(9.151287615176527 39.303698359150864)
2023,23/07/2023,2023/CA/14383,1.1695,POINT(9.119862045410496 39.35711990172028)
2023,18/08/2023,2023/CA/14777,0.4758,POINT(9.254592967602465 39.27325164847061)
2023,24/09/2023,2023/CA/15165,0.7444,POINT(9.131812948661166 39.271514024892184)
2023,08/07/2023,2023/CA/14180,6.9683,POINT(8.938255503910028 39.41670957910348)
2023,11/07/2023,2023/CA/14218,3.2388,POINT(8.95852908348247 39.4555376086699)
2023,16/08/2023,2023/CA/14748,1.1142,POINT(9.144823354478651 39.372824611202496)
2023,24/09/2023,2023/CA/15171,3.3820,POINT(9.116609495049193 39.358025714588145)
2023,04/10/2023,2023/CA/15333,1.5413,POINT(9.228771482786048 39.29981223466501)
2023,23/06/2023,2023/CA/14043,3.0950,POINT(8.930629422230751 39.381486585423744)
2023,25/06/2023,2023/CA/14063,7.8976,POINT(8.981191337253328 39.38127403286047)
2023,28/06/2023,2023/CA/14086,7.7266,POINT(8.955400018158064 39.42911619100767)
2023,29/06/2023,2023/CA/14098,1.9876,POINT(8.906812537295298 39.41580103445951)
2023,30/06/2023,2023/CA/14101,0.8843,POINT(8.951479388131954 39.423891872997544)
2023,12/07/2023,2023/CA/14236,17.2944,POINT(8.924903980935678 39.365441401890386)
2023,15/07/2023,2023/CA/14266,0.7979,POINT(8.959448132332504 39.385186345912906)
2023,16/07/2023,2023/CA/14274,7.8073,POINT(8.927963023493117 39.39526725629593)
2023,20/07/2023,2023/CA/14334,1.0108,POINT(8.923939100650037 39.39793160478008)
2023,20/07/2023,2023/CA/14344,4.0325,POINT(8.880597943587931 39.44391162916223)
2023,20/07/2023,2023/CA/14347,1.9310,POINT(8.869484344661835 39.47116381610623)
2023,21/07/2023,2023/CA/14360,0.6109,POINT(8.941660377161423 39.45618762513322)
2023,22/07/2023,2023/CA/14378,0.9967,POINT(8.927026525799086 39.367807341762266)
2023,16/07/2023,2023/CA/14278,1.9953,POINT(8.94467783988121 39.436518781484324)
2023,24/05/2023,2023/CA/13928,1.3369,POINT(9.254026375326667 39.223543092828905)
2023,12/06/2023,2023/CA/13962,1.1101,POINT(9.113229439493317 39.27222651709262)
2023,07/08/2023,2023/CA/14655,2.3900,POINT(9.027745385802177 39.34343324877979)
2023,23/06/2023,2023/CA/14047,3.7068,POINT(9.011539299966982 39.3785049559274)
2023,24/06/2023,2023/CA/14057,0.7682,POINT(9.11745373055546 39.311770996348976)
2023,27/06/2023,2023/CA/14076,1.0452,POINT(8.998721516049843 39.34402614205896)
2023,29/06/2023,2023/CA/14096,1.1094,POINT(9.11064337114522 39.44386020379157)
2023,01/07/2023,2023/CA/14108,9.3811,POINT(9.023439353202603 39.35089356898816)
2023,01/07/2023,2023/CA/14113,2.2341,POINT(9.128815752275191 39.41082374543675)
2023,05/07/2023,2023/CA/14151,10.1653,POINT(9.111107996438767 39.362092030300126)
2023,06/07/2023,2023/CA/14162,1.4411,POINT(9.03771117810507 39.355836147304466)
2023,07/07/2023,2023/CA/14167,0.5301,POINT(8.940868780932282 39.39215597484118)
2023,07/07/2023,2023/CA/14171,1.4847,POINT(9.027451188469332 39.35171992895135)
2023,08/07/2023,2023/CA/14192,1.0920,POINT(9.014332242384556 39.42439212590344)
2023,08/07/2023,2023/CA/14193,0.8524,POINT(8.97784506920677 39.4427475385148)
2023,15/07/2023,2023/CA/14267,0.8474,POINT(8.998300212136728 39.361053542288055)
2023,21/07/2023,2023/CA/14354,4.5392,POINT(9.051044929733733 39.33847928908967)
2023,21/07/2023,2023/CA/14359,0.8954,POINT(9.031202937021952 39.35934658116663)
2023,23/07/2023,2023/CA/14387,3.9331,POINT(8.959192269412204 39.36484290534378)
2023,24/07/2023,2023/CA/14406,2.8803,POINT(9.032122347294163 39.33026866951637)
2023,25/07/2023,2023/CA/14428,1.9784,POINT(8.869090881100144 39.42934234597171)
2023,26/07/2023,2023/CA/14435,0.5918,POINT(9.081254170730396 39.29304037247634)
2023,29/07/2023,2023/CA/14475,2.0857,POINT(8.95520165357664 39.427674497449665)
2023,29/07/2023,2023/CA/14476,5.6736,POINT(8.968521143531794 39.43249532890549)
2023,30/07/2023,2023/CA/14498,2.1762,POINT(9.044362012104498 39.32428764888405)
2023,31/07/2023,2023/CA/14513,2.7279,POINT(9.083793884271731 39.30435372602205)
2023,31/07/2023,2023/CA/14521,2.1144,POINT(8.90857852348881 39.472021300460376)
2023,31/07/2023,2023/CA/14524,1.8542,POINT(8.991703247536616 39.47007279143278)
2023,01/08/2023,2023/CA/14530,0.9145,POINT(8.926279883614633 39.383609435592874)
2023,09/08/2023,2023/CA/14675,6.3053,POINT(8.96981071384184 39.43032226618588)
2023,10/08/2023,2023/CA/14683,2.8399,POINT(9.003156512998084 39.43822474399073)
2023,12/08/2023,2023/CA/14706,5.8314,POINT(8.958768256435828 39.39453665030387)
2023,13/08/2023,2023/CA/14711,1.2325,POINT(8.976419338960712 39.42371908992619)
2023,13/08/2023,2023/CA/14718,2.3436,POINT(8.959639100507513 39.38971376281722)
2023,14/08/2023,2023/CA/14721,1.5590,POINT(8.93179278014827 39.387055993670366)
2023,14/08/2023,2023/CA/14723,4.3030,POINT(8.978054387800665 39.41323951455575)
2023,14/08/2023,2023/CA/14726,21.3645,POINT(8.96657571317523 39.459084933134626)
2023,14/08/2023,2023/CA/14730,4.6419,POINT(8.924881048783753 39.39478858902321)
2023,14/08/2023,2023/CA/14731,1.5322,POINT(8.922223072589098 39.39176477314972)
2023,15/08/2023,2023/CA/14739,4.0304,POINT(8.951731356645894 39.36765318996415)
2023,16/08/2023,2023/CA/14754,3.0593,POINT(8.967048374624207 39.43508471454377)
2023,17/08/2023,2023/CA/14767,5.4183,POINT(8.953195748735455 39.42189718796403)
2023,17/08/2023,2023/CA/14773,1.0533,POINT(9.025747161347155 39.44623839085291)
2023,18/08/2023,2023/CA/14782,0.5016,POINT(9.102622237242219 39.360941187342)
2023,18/08/2023,2023/CA/14785,2.1532,POINT(8.935943206677939 39.45676194113144)
2023,19/08/2023,2023/CA/14789,2.6600,POINT(8.95053307812938 39.39740146922346)
2023,19/08/2023,2023/CA/14794,1.6149,POINT(8.943158772029438 39.42387294245935)
2023,19/08/2023,2023/CA/14795,1.9110,POINT(8.95232492491883 39.43240227743421)
2023,20/08/2023,2023/CA/14798,4.7703,POINT(8.959608451865252 39.4331709603766)
2023,20/08/2023,2023/CA/14800,1.3693,POINT(8.92442602637029 39.438157915001256)
2023,20/08/2023,2023/CA/14804,1.1067,POINT(9.11872308793088 39.36911792727755)
2023,21/08/2023,2023/CA/14810,4.9524,POINT(9.003393613803345 39.51989842257133)
2023,21/08/2023,2023/CA/14815,11.6589,POINT(9.011917895968475 39.45970352521402)
2023,21/08/2023,2023/CA/14816,4.2936,POINT(9.091225175736714 39.36080709523626)
2023,21/08/2023,2023/CA/14817,1.0107,POINT(8.932592032452515 39.38593269382628)
2023,21/08/2023,2023/CA/14821,2.1372,POINT(8.887053572830196 39.40746005189556)
2023,22/08/2023,2023/CA/14825,9.3716,POINT(8.88172773376756 39.542411012266165)
2023,23/08/2023,2023/CA/14831,0.5900,POINT(8.88791141362089 39.47606500841321)
2023,24/08/2023,2023/CA/14838,0.9918,POINT(9.083927322596479 39.293348324243816)
2023,25/08/2023,2023/CA/14849,1.5775,POINT(8.995570844638715 39.46212736395091)
2023,25/08/2023,2023/CA/14853,2.1051,POINT(8.890416179937377 39.490010215245505)
2023,26/08/2023,2023/CA/14859,0.4605,POINT(9.006947041663835 39.39242538783067)
2023,29/08/2023,2023/CA/14880,0.3771,POINT(8.941997182942085 39.40236135657003)
2023,29/08/2023,2023/CA/14883,3.9207,POINT(9.077360148412382 39.28773719228313)
2023,30/08/2023,2023/CA/14892,1.2541,POINT(8.957532545057713 39.43157730761251)
2023,30/08/2023,2023/CA/14893,7.6721,POINT(8.947511153277617 39.40887196066949)
2023,30/08/2023,2023/CA/14897,2.7879,POINT(8.910774870636265 39.50863631275289)
2023,31/08/2023,2023/CA/14904,10.3286,POINT(8.939834080105387 39.41188987824549)
2023,02/09/2023,2023/CA/14935,9.8967,POINT(8.941946557090677 39.420908135437855)
2023,03/09/2023,2023/CA/14939,11.3773,POINT(8.992468947890442 39.423299317658724)
2023,03/09/2023,2023/CA/14940,1.5349,POINT(8.972343636210875 39.43323773103762)
2023,03/09/2023,2023/CA/14941,1.1172,POINT(8.872631170530667 39.4687947404882)
2023,03/09/2023,2023/CA/14944,1.3599,POINT(8.997672333515458 39.441701264918656)
2023,30/08/2023,2023/CA/14946,0.6281,POINT(8.94219989076037 39.38851635387854)
2023,04/09/2023,2023/CA/14948,1.6324,POINT(8.871431934398665 39.466332643929256)
2023,04/09/2023,2023/CA/14959,1.7276,POINT(8.922620995042692 39.36623143001577)
2023,04/09/2023,2023/CA/14960,0.4249,POINT(8.938140374426883 39.419934609512566)
2023,05/09/2023,2023/CA/14967,1.5133,POINT(8.892462531306766 39.50863274659127)
2023,05/09/2023,2023/CA/14970,3.9683,POINT(8.925794739063045 39.45520624925569)
2023,07/09/2023,2023/CA/14993,4.1973,POINT(8.88244863405132 39.4434441653094)
2023,08/09/2023,2023/CA/15001,4.2091,POINT(8.961314011196304 39.43499642520357)
2023,08/09/2023,2023/CA/15005,8.5246,POINT(8.98983247315096 39.433879843307494)
2023,08/09/2023,2023/CA/15008,1.1898,POINT(8.935438504180654 39.40651372279802)
2023,09/09/2023,2023/CA/15014,7.1644,POINT(8.985382618357901 39.447894912560294)
2023,09/09/2023,2023/CA/15024,0.7211,POINT(8.90830223596316 39.45553002493844)
2023,10/09/2023,2023/CA/15028,1.7305,POINT(8.987776912133317 39.46607110742442)
2023,12/09/2023,2023/CA/15052,2.0179,POINT(8.981706240445643 39.45300986685862)
2023,13/09/2023,2023/CA/15060,0.5145,POINT(9.026575962389476 39.33920497757275)
2023,18/09/2023,2023/CA/15090,4.0982,POINT(8.999748471646676 39.43480756986561)
2023,18/09/2023,2023/CA/15094,0.4784,POINT(9.0246893073347 39.39120615256146)
2023,18/09/2023,2023/CA/15096,2.4949,POINT(8.999258743854023 39.407284019507436)
2023,23/09/2023,2023/CA/15140,1.6404,POINT(8.976615016583546 39.44811615517222)
2023,23/09/2023,2023/CA/15147,0.3441,POINT(9.033830849390053 39.33614918005674)
2023,23/09/2023,2023/CA/15148,1.9537,POINT(9.100094077516307 39.39750187114659)
2023,25/09/2023,2023/CA/15187,0.7412,POINT(9.036125851589306 39.416576066729256)
2023,26/09/2023,2023/CA/15205,0.7170,POINT(8.898854895815889 39.444733330128834)
2023,01/10/2023,2023/CA/15283,13.0725,POINT(9.03095366577168 39.41524649615476)
2023,02/10/2023,2023/CA/15294,3.3348,POINT(8.90712371204142 39.49565632535123)
2023,02/10/2023,2023/CA/15305,3.2989,POINT(8.86295367875835 39.438108231076555)
2023,05/10/2023,2023/CA/15360,6.9981,POINT(9.011599645493943 39.40888172360364)
2023,06/10/2023,2023/CA/15367,2.7462,POINT(9.025672144115756 39.36803263380393)
2023,06/10/2023,2023/CA/15369,0.6849,POINT(9.05235150348792 39.428229239801375)
2023,06/10/2023,2023/CA/15372,1.2617,POINT(9.016182891590764 39.47256577129156)
2023,06/10/2023,2023/CA/15377,5.3755,POINT(9.023261562053847 39.42465381018763)
2023,06/10/2023,2023/CA/15378,4.0338,POINT(9.056931539586992 39.428173935075776)
2023,06/10/2023,2023/CA/15379,3.5686,POINT(8.901519487694227 39.63456147150703)
2023,12/10/2023,2023/CA/15486,3.1029,POINT(8.8981961784854 39.44605612362938)
2023,12/10/2023,2023/CA/15496,5.0330,POINT(9.011593851570224 39.38524110425918)
2023,12/10/2023,2023/CA/15497,0.9788,POINT(9.020555929744738 39.453528004492426)
2023,14/10/2023,2023/CA/15541,0.9702,POINT(8.886307197874583 39.452881856146014)
2023,14/10/2023,2023/CA/15548,2.0938,POINT(8.937389611640272 39.40544829548988)
